SalesLineKey,OrderID,OrderLineNo,OrderDate,ShipDate,InvoiceDate,ReturnDate,CustomerKey,ProductKey,StoreKey,SalespersonKey,PromotionKey,ChannelKey,SalesRegion,Country,CustomerSegment,OrderPriority,PaymentMethod,ProductCategory,ProductSubcategory,Units,UnitPrice,ListPrice,DiscountPct,GrossSales,DiscountAmount,NetSales,COGS,GrossProfit,TaxAmount,FreightAmount,ReturnedFlag,OnTimeShipFlag,DemandIndex
104,ORD-20220103-000104,1,2022-01-03,2022-01-07,2022-01-03,,9360,1095,218,426,306,3,North,USA,Consumer,Low,Card,Fashion,Footwear,6,139.87,143.74,0.09,839.22,75.53,763.69,494.75,268.94,30.55,12.72,0,1,63.8
105,ORD-20220103-000105,1,2022-01-03,2022-01-03,2022-01-03,,5511,1050,208,421,0,1,East,USA,Corporate,Medium,Card,Home Appliances,Laundry,2,684.11,720.61,0.0,1368.22,0.0,1368.22,683.97,684.25,99.2,0.0,0,1,66.8
106,ORD-20220103-000106,1,2022-01-03,2022-01-03,2022-01-04,,8049,1133,214,410,0,1,West,USA,Corporate,High,Card,Sports,Outdoor,1,315.48,293.57,0.01,315.48,3.15,312.33,177.65,134.68,22.64,0.0,0,1,59.1
107,ORD-20220103-000107,1,2022-01-03,2022-01-05,2022-01-05,,8994,1173,215,454,301,2,South,USA,Small Business,High,Wallet,Office Supplies,Writing,2,55.61,51.78,0.06,111.22,6.67,104.55,52.03,52.52,7.58,8.96,0,1,73.0
108,ORD-20220103-000108,1,2022-01-03,2022-01-07,2022-01-03,,7373,1045,218,405,0,3,North,USA,Consumer,High,Card,Home Appliances,Cooling,25,847.05,845.16,0.0,21176.25,0.0,21176.25,9591.11,11585.14,847.05,57.64,0,1,70.7
109,ORD-20220103-000109,1,2022-01-03,2022-01-05,2022-01-04,,9207,1133,219,459,301,3,South,USA,Consumer,Low,Card,Sports,Outdoor,12,289.47,286.87,0.1,3473.64,347.36,3126.28,2214.78,911.5,125.05,12.29,0,1,65.5
110,ORD-20220103-000110,1,2022-01-03,2022-01-03,2022-01-04,,8732,1045,210,414,0,1,West,USA,Small Business,Medium,Card,Home Appliances,Cooling,3,915.04,862.21,0.0,2745.12,0.0,2745.12,1143.27,1601.85,199.02,0.0,0,1,67.7
111,ORD-20220104-000111,1,2022-01-04,2022-01-06,2022-01-05,,7756,1056,216,417,301,2,East,USA,Consumer,Medium,Card,Home Appliances,Laundry,3,794.66,833.43,0.09,2383.98,214.56,2169.42,1744.43,424.99,157.28,5.33,0,1,73.3
112,ORD-20220104-000112,1,2022-01-04,2022-01-05,2022-01-06,,8091,1178,212,454,0,1,South,USA,Consumer,Medium,Card,Office Supplies,Storage,1,39.31,38.92,0.0,39.31,0.0,39.31,20.44,18.87,2.85,0.0,0,1,67.3
113,ORD-20220104-000113,1,2022-01-04,2022-01-04,2022-01-05,,6784,1045,212,435,0,1,South,USA,Small Business,Low,Card,Home Appliances,Cooling,1,889.76,863.59,0.0,889.76,0.0,889.76,396.96,492.8,64.51,0.0,0,1,66.1
114,ORD-20220104-000114,1,2022-01-04,2022-01-07,2022-01-04,,9037,1003,218,414,306,3,North,USA,Small Business,Medium,Card,Electronics,Laptop,20,1268.67,1176.04,0.09,25373.4,2283.61,23089.79,14204.22,8885.57,923.59,35.42,0,1,66.2
115,ORD-20220104-000115,1,2022-01-04,2022-01-06,2022-01-06,,7725,1155,211,417,0,1,East,USA,Consumer,Medium,Bank Transfer,Beauty,Personal Care,6,27.7,30.02,0.01,166.2,1.66,164.54,110.42,54.12,11.93,0.0,0,1,63.3
116,ORD-20220104-000116,1,2022-01-04,2022-01-06,2022-01-04,,6601,1008,204,413,0,1,South,USA,Consumer,Medium,Card,Electronics,Tablet,2,1370.95,1284.75,0.0,2741.9,0.0,2741.9,1710.42,1031.48,198.79,0.0,0,1,66.6
117,ORD-20220104-000117,1,2022-01-04,2022-01-04,2022-01-05,2022-01-14,7026,1016,211,446,301,1,East,USA,Consumer,Medium,Card,Electronics,Phone,5,1215.02,1213.92,0.08,6075.1,486.01,5589.09,2947.84,2641.25,405.21,0.0,1,1,61.1
118,ORD-20220104-000118,1,2022-01-04,2022-01-07,2022-01-04,,5650,1035,218,440,306,3,North,USA,Consumer,Medium,Card,Home Appliances,Kitchen,25,646.64,602.78,0.11,16166.0,1778.26,14387.74,10429.34,3958.4,575.51,40.9,0,1,62.0
119,ORD-20220104-000119,1,2022-01-04,2022-01-09,2022-01-04,,7184,1053,219,446,306,3,South,USA,Consumer,Medium,Wallet,Home Appliances,Laundry,12,769.6,815.11,0.08,9235.2,738.82,8496.38,5418.27,3078.11,339.86,13.0,0,0,54.6
120,ORD-20220104-000120,1,2022-01-04,2022-01-07,2022-01-04,,6458,1091,216,421,0,2,East,USA,Home Office,High,Card,Fashion,Women Apparel,6,167.09,168.05,0.0,1002.54,0.0,1002.54,530.32,472.22,72.68,7.93,0,0,59.4
121,ORD-20220104-000121,1,2022-01-04,2022-01-07,2022-01-05,,8211,1067,219,445,0,3,South,USA,Corporate,Critical,Card,Furniture,Living Room,30,228.84,220.8,0.0,6865.2,0.0,6865.2,4855.21,2009.99,274.61,24.85,0,1,63.8
122,ORD-20220104-000122,1,2022-01-04,2022-01-06,2022-01-05,,6413,1156,213,444,307,1,North,USA,Consumer,Medium,Wallet,Beauty,Personal Care,4,69.19,68.42,0.08,276.76,22.14,254.62,171.52,83.1,18.46,0.0,0,1,58.0
123,ORD-20220104-000123,1,2022-01-04,2022-01-04,2022-01-06,,8382,1121,202,420,0,1,West,USA,Consumer,Medium,Card,Sports,Fitness,3,174.93,162.58,0.0,524.79,0.0,524.79,227.81,296.98,38.05,0.0,0,1,59.3
124,ORD-20220104-000124,1,2022-01-04,2022-01-07,2022-01-05,,7385,1012,203,437,0,1,West,USA,Consumer,High,Card,Electronics,Tablet,2,1150.49,1144.75,0.0,2300.98,0.0,2300.98,1031.41,1269.57,166.82,0.0,0,0,71.8
125,ORD-20220104-000125,1,2022-01-04,2022-01-06,2022-01-05,,7176,1137,210,431,0,1,West,USA,Small Business,Medium,Card,Sports,Athleisure,5,288.68,295.25,0.0,1443.4,0.0,1443.4,997.81,445.59,104.65,0.0,0,1,70.8
126,ORD-20220104-000126,1,2022-01-04,2022-01-05,2022-01-06,,9972,1066,216,440,0,2,East,USA,Corporate,High,Card,Furniture,Living Room,2,391.84,423.1,0.0,783.68,0.0,783.68,508.69,274.99,56.82,6.68,0,1,71.4
127,ORD-20220104-000127,1,2022-01-04,2022-01-07,2022-01-04,,9842,1079,220,414,0,4,North,USA,Consumer,High,Card,Fashion,Men Apparel,1,78.44,76.74,0.01,78.44,0.78,77.66,54.56,23.1,5.63,4.51,0,1,63.7
128,ORD-20220104-000128,1,2022-01-04,2022-01-07,2022-01-06,,9018,1052,209,402,0,1,East,USA,Consumer,High,Card,Home Appliances,Laundry,1,431.57,414.96,0.0,431.57,0.0,431.57,235.95,195.62,31.29,0.0,0,0,73.2
129,ORD-20220104-000129,1,2022-01-04,2022-01-04,2022-01-04,,6370,1059,210,409,301,1,West,USA,Small Business,Low,Card,Furniture,Office Furniture,5,986.44,1064.1,0.07,4932.2,345.25,4586.95,3626.0,960.95,332.55,0.0,0,1,67.6
130,ORD-20220104-000130,1,2022-01-04,2022-01-06,2022-01-06,,7755,1166,202,441,0,1,West,USA,Small Business,Medium,Net Terms,Office Supplies,Paper,1,38.13,36.24,0.0,38.13,0.0,38.13,16.51,21.62,2.76,0.0,0,1,69.0
131,ORD-20220104-000131,1,2022-01-04,2022-01-06,2022-01-05,,7001,1007,208,423,0,1,East,USA,Consumer,Low,Card,Electronics,Laptop,5,945.13,1005.7,0.0,4725.65,0.0,4725.65,2686.99,2038.66,342.61,0.0,0,1,73.3
132,ORD-20220104-000132,1,2022-01-04,2022-01-08,2022-01-05,2022-01-30,7084,1142,220,411,307,4,North,USA,Corporate,Medium,Card,Beauty,Skincare,1,82.1,88.61,0.11,82.1,9.03,73.07,55.81,17.26,5.3,8.97,1,1,58.0
133,ORD-20220104-000133,1,2022-01-04,2022-01-06,2022-01-04,,7615,1107,210,420,0,1,West,USA,Consumer,High,Card,Grocery,Snacks,2,46.12,44.0,0.0,92.24,0.0,92.24,50.55,41.69,6.69,0.0,0,1,60.3
134,ORD-20220104-000134,1,2022-01-04,2022-01-06,2022-01-05,,9791,1145,201,401,0,1,South,USA,Consumer,Medium,Net Terms,Beauty,Skincare,1,46.96,46.56,0.0,46.96,0.0,46.96,29.16,17.8,3.4,0.0,0,1,71.9
135,ORD-20220104-000135,1,2022-01-04,2022-01-09,2022-01-04,,8284,1106,218,408,301,3,North,USA,Home Office,Critical,Wallet,Grocery,Snacks,12,32.82,31.28,0.05,393.84,19.69,374.15,262.13,112.02,14.97,19.98,0,0,69.5
136,ORD-20220104-000136,1,2022-01-04,2022-01-05,2022-01-05,,8727,1002,204,403,0,1,South,USA,Corporate,High,Wallet,Electronics,Laptop,2,765.13,819.89,0.0,1530.26,0.0,1530.26,850.72,679.54,110.94,0.0,0,1,68.7
137,ORD-20220104-000137,1,2022-01-04,2022-01-08,2022-01-06,,8990,1145,216,428,0,2,East,USA,Consumer,High,Card,Beauty,Skincare,4,47.54,48.21,0.0,190.16,0.0,190.16,119.57,70.59,13.79,11.97,0,0,71.0
138,ORD-20220104-000138,1,2022-01-04,2022-01-05,2022-01-05,,5875,1160,203,451,307,1,West,USA,Consumer,Medium,Card,Beauty,Personal Care,1,53.97,57.14,0.08,53.97,4.32,49.65,33.34,16.31,3.6,0.0,0,1,73.0
139,ORD-20220104-000139,1,2022-01-04,2022-01-05,2022-01-05,,7539,1070,217,405,0,2,North,USA,Corporate,High,Card,Furniture,Living Room,2,269.12,263.95,0.01,538.24,5.38,532.86,243.69,289.17,38.63,11.89,0,1,67.4
140,ORD-20220104-000140,1,2022-01-04,2022-01-05,2022-01-04,,8215,1089,220,441,0,4,North,USA,Consumer,Medium,Net Terms,Fashion,Women Apparel,1,76.99,71.93,0.0,76.99,0.0,76.99,50.44,26.55,5.58,6.35,0,1,72.7
141,ORD-20220104-000141,1,2022-01-04,2022-01-07,2022-01-05,,6516,1077,219,405,306,3,South,USA,Consumer,Medium,Card,Furniture,Bedroom,20,382.38,385.44,0.05,7647.6,382.38,7265.22,4384.12,2881.1,290.61,27.16,0,1,57.9
142,ORD-20220104-000142,1,2022-01-04,2022-01-05,2022-01-04,,7149,1128,213,403,0,1,North,USA,Small Business,High,Card,Sports,Outdoor,1,296.79,292.24,0.0,296.79,0.0,296.79,200.03,96.76,21.52,0.0,0,1,54.8
143,ORD-20220104-000143,1,2022-01-04,2022-01-09,2022-01-05,,7608,1062,218,402,0,3,North,USA,Home Office,Medium,Card,Furniture,Office Furniture,30,293.56,293.34,0.0,8806.8,0.0,8806.8,5325.4,3481.4,352.27,34.2,0,0,54.6
144,ORD-20220104-000144,1,2022-01-04,2022-01-04,2022-01-04,,8980,1126,210,433,0,1,West,USA,Consumer,Medium,Wallet,Sports,Fitness,4,237.06,241.96,0.02,948.24,18.96,929.28,501.83,427.45,67.37,0.0,0,1,55.8
145,ORD-20220104-000145,1,2022-01-04,2022-01-04,2022-01-05,,5232,1071,202,449,0,1,West,USA,Home Office,Medium,Card,Furniture,Bedroom,2,749.1,711.91,0.0,1498.2,0.0,1498.2,967.74,530.46,108.62,0.0,0,1,68.1
146,ORD-20220104-000146,1,2022-01-04,2022-01-06,2022-01-04,,8272,1037,203,431,301,1,West,USA,Consumer,High,Wallet,Home Appliances,Cleaning,6,108.93,116.09,0.1,653.58,65.36,588.22,361.15,227.07,42.65,0.0,0,1,65.2
147,ORD-20220104-000147,1,2022-01-04,2022-01-05,2022-01-05,,7326,1129,203,411,308,1,West,USA,Small Business,Critical,Bank Transfer,Sports,Outdoor,1,146.64,145.12,0.11,146.64,16.13,130.51,67.12,63.39,9.46,0.0,0,1,64.5
148,ORD-20220104-000148,1,2022-01-04,2022-01-05,2022-01-06,,8375,1070,217,459,301,2,North,USA,Consumer,Low,Bank Transfer,Furniture,Living Room,2,281.57,261.26,0.1,563.14,56.31,506.83,235.49,271.34,36.75,4.66,0,1,55.3
149,ORD-20220104-000149,1,2022-01-04,2022-01-06,2022-01-05,2022-02-02,6000,1064,216,456,0,2,East,USA,Home Office,Critical,Card,Furniture,Living Room,2,451.2,485.11,0.0,902.4,0.0,902.4,439.5,462.9,65.42,10.93,1,1,72.1
150,ORD-20220105-000150,1,2022-01-05,2022-01-06,2022-01-07,,7951,1017,220,447,301,4,North,USA,Small Business,Medium,Wallet,Electronics,Phone,2,231.77,236.02,0.05,463.54,23.18,440.36,229.87,210.49,31.93,5.87,0,1,54.5
151,ORD-20220105-000151,1,2022-01-05,2022-01-07,2022-01-05,,8837,1145,216,405,0,2,East,USA,Small Business,High,Wallet,Beauty,Skincare,4,43.78,46.85,0.0,175.12,0.0,175.12,117.74,57.38,12.7,8.73,0,1,55.2
152,ORD-20220105-000152,1,2022-01-05,2022-01-07,2022-01-05,,7278,1098,215,454,301,2,South,USA,Corporate,High,Net Terms,Fashion,Footwear,4,38.68,41.61,0.06,154.72,9.28,145.44,106.46,38.98,10.54,7.94,0,1,54.7
153,ORD-20220105-000153,1,2022-01-05,2022-01-05,2022-01-05,,9996,1175,214,412,0,1,West,USA,Home Office,High,Card,Office Supplies,Writing,3,67.02,70.29,0.0,201.06,0.0,201.06,130.27,70.79,14.58,0.0,0,1,67.0
154,ORD-20220105-000154,1,2022-01-05,2022-01-07,2022-01-07,,8001,1045,209,460,0,1,East,USA,Home Office,High,Wallet,Home Appliances,Cooling,1,855.72,866.38,0.0,855.72,0.0,855.72,379.55,476.17,62.04,0.0,0,1,70.9
155,ORD-20220105-000155,1,2022-01-05,2022-01-06,2022-01-06,,6542,1142,217,420,0,2,North,USA,Consumer,Medium,Wallet,Beauty,Skincare,3,81.52,84.16,0.02,244.56,4.89,239.67,167.9,71.77,17.38,8.65,0,1,60.2
156,ORD-20220105-000156,1,2022-01-05,2022-01-06,2022-01-06,,9056,1016,203,418,301,1,West,USA,Consumer,Medium,Card,Electronics,Phone,3,1118.74,1214.19,0.06,3356.22,201.37,3154.85,1709.8,1445.05,228.73,0.0,0,1,59.3
157,ORD-20220105-000157,1,2022-01-05,2022-01-09,2022-01-06,,5854,1133,219,450,306,3,South,USA,Consumer,Medium,Card,Sports,Outdoor,8,310.3,289.46,0.09,2482.4,223.42,2258.98,1456.19,802.79,90.36,15.67,0,1,66.4
158,ORD-20220105-000158,1,2022-01-05,2022-01-05,2022-01-06,,7296,1005,209,442,0,1,East,USA,Consumer,Medium,Wallet,Electronics,Laptop,5,385.02,400.28,0.0,1925.1,0.0,1925.1,1022.57,902.53,139.57,0.0,0,1,64.4
159,ORD-20220105-000159,1,2022-01-05,2022-01-08,2022-01-07,,8712,1161,204,457,0,1,South,USA,Consumer,High,Card,Beauty,Personal Care,3,89.82,86.13,0.0,269.46,0.0,269.46,185.73,83.73,19.54,0.0,0,0,57.0
160,ORD-20220105-000160,1,2022-01-05,2022-01-08,2022-01-07,,7801,1127,201,439,0,1,South,USA,Small Business,High,Net Terms,Sports,Outdoor,1,216.48,214.98,0.0,216.48,0.0,216.48,104.57,111.91,15.69,0.0,0,0,66.6
161,ORD-20220105-000161,1,2022-01-05,2022-01-06,2022-01-07,,6592,1074,208,452,0,1,East,USA,Consumer,High,Card,Furniture,Bedroom,3,660.41,628.25,0.01,1981.23,19.81,1961.42,842.35,1119.07,142.2,0.0,0,1,73.7
162,ORD-20220105-000162,1,2022-01-05,2022-01-08,2022-01-06,,9173,1036,210,431,301,1,West,USA,Consumer,Low,Card,Home Appliances,Cleaning,1,262.91,266.54,0.09,262.91,23.66,239.25,154.13,85.12,17.35,0.0,0,0,56.7
163,ORD-20220105-000163,1,2022-01-05,2022-01-08,2022-01-06,,6775,1148,219,434,301,3,South,USA,Consumer,Medium,Card,Beauty,Makeup,8,36.29,38.31,0.07,290.32,20.32,270.0,173.56,96.44,10.8,7.32,0,1,66.5
164,ORD-20220105-000164,1,2022-01-05,2022-01-07,2022-01-06,,9908,1081,205,406,0,1,South,USA,Consumer,Medium,Card,Fashion,Men Apparel,4,72.55,73.32,0.0,290.2,0.0,290.2,188.37,101.83,21.04,0.0,0,1,63.5
165,ORD-20220105-000165,1,2022-01-05,2022-01-06,2022-01-06,,5165,1046,216,428,0,2,East,USA,Consumer,Critical,Cash,Home Appliances,Cooling,7,73.71,71.93,0.01,515.97,5.16,510.81,234.43,276.38,37.03,9.75,0,1,61.7
166,ORD-20220105-000166,1,2022-01-05,2022-01-06,2022-01-07,,6948,1006,202,450,0,1,West,USA,Small Business,Critical,Card,Electronics,Laptop,2,1711.53,1585.55,0.0,3423.06,0.0,3423.06,1958.01,1465.05,248.17,0.0,0,1,57.9
167,ORD-20220105-000167,1,2022-01-05,2022-01-07,2022-01-06,,8843,1131,209,418,308,1,East,USA,Corporate,Medium,Card,Sports,Outdoor,2,112.86,107.26,0.09,225.72,20.31,205.41,133.3,72.11,14.89,0.0,0,1,62.9
168,ORD-20220105-000168,1,2022-01-05,2022-01-08,2022-01-07,,9166,1145,207,439,301,1,North,USA,Corporate,High,Cash,Beauty,Skincare,4,44.45,47.5,0.07,177.8,12.45,165.35,117.17,48.18,11.99,0.0,0,0,70.0
169,ORD-20220105-000169,1,2022-01-05,2022-01-09,2022-01-06,,5021,1105,218,460,306,3,North,USA,Consumer,Low,Card,Grocery,Beverages,6,24.01,22.87,0.07,144.06,10.08,133.98,76.21,57.77,5.36,3.84,0,1,70.9
170,ORD-20220105-000170,1,2022-01-05,2022-01-06,2022-01-05,,5251,1176,206,414,301,1,South,USA,Home Office,Medium,Wallet,Office Supplies,Storage,3,54.5,57.31,0.07,163.5,11.44,152.06,110.97,41.09,11.02,0.0,0,1,66.6
171,ORD-20220105-000171,1,2022-01-05,2022-01-08,2022-01-07,,9949,1046,219,441,0,3,South,USA,Small Business,High,Card,Home Appliances,Cooling,12,74.64,71.95,0.0,895.68,0.0,895.68,403.16,492.52,35.83,22.43,0,1,71.1
172,ORD-20220105-000172,1,2022-01-05,2022-01-06,2022-01-06,,6199,1097,202,447,0,1,West,USA,Small Business,Critical,Card,Fashion,Footwear,3,56.22,54.17,0.01,168.66,1.69,166.97,96.4,70.57,12.11,0.0,0,1,71.3
173,ORD-20220105-000173,1,2022-01-05,2022-01-06,2022-01-06,,7446,1026,219,432,306,3,South,USA,Consumer,Low,Bank Transfer,Electronics,Audio,4,827.6,861.7,0.07,3310.4,231.73,3078.67,2251.93,826.74,123.15,2.67,0,1,63.1
174,ORD-20220105-000174,1,2022-01-05,2022-01-05,2022-01-07,,9080,1168,206,434,301,1,South,USA,Small Business,Medium,Card,Office Supplies,Paper,3,48.12,44.86,0.07,144.36,10.11,134.25,89.55,44.7,9.73,0.0,0,1,57.1
175,ORD-20220105-000175,1,2022-01-05,2022-01-05,2022-01-06,,9316,1050,215,453,0,2,South,USA,Consumer,Medium,Card,Home Appliances,Laundry,1,769.99,727.46,0.0,769.99,0.0,769.99,338.2,431.79,55.82,4.82,0,1,64.0
176,ORD-20220105-000176,1,2022-01-05,2022-01-07,2022-01-05,,6184,1007,215,406,0,2,South,USA,Consumer,High,Card,Electronics,Laptop,3,904.94,958.61,0.0,2714.82,0.0,2714.82,1613.18,1101.64,196.82,11.82,0,1,55.0
177,ORD-20220105-000177,1,2022-01-05,2022-01-06,2022-01-06,2022-01-23,5016,1156,220,413,301,4,North,USA,Consumer,Critical,Net Terms,Beauty,Personal Care,2,66.56,66.31,0.09,133.12,11.98,121.14,86.08,35.06,8.78,3.69,1,1,73.0
178,ORD-20220105-000178,1,2022-01-05,2022-01-07,2022-01-05,,8565,1042,212,422,0,1,South,USA,Consumer,Medium,Wallet,Home Appliances,Cleaning,2,316.06,339.93,0.0,632.12,0.0,632.12,351.12,281.0,45.83,0.0,0,1,70.2
179,ORD-20220105-000179,1,2022-01-05,2022-01-05,2022-01-06,,8749,1088,214,454,0,1,West,USA,Home Office,Medium,Card,Fashion,Women Apparel,1,96.74,92.22,0.0,96.74,0.0,96.74,65.42,31.32,7.01,0.0,0,1,59.5
180,ORD-20220105-000180,1,2022-01-05,2022-01-05,2022-01-06,2022-02-15,8295,1055,207,432,0,1,North,USA,Consumer,Medium,Net Terms,Home Appliances,Laundry,2,300.39,315.24,0.0,600.78,0.0,600.78,382.93,217.85,43.56,0.0,1,1,62.8
181,ORD-20220105-000181,1,2022-01-05,2022-01-07,2022-01-05,,8622,1072,219,428,306,3,South,USA,Consumer,Medium,Bank Transfer,Furniture,Bedroom,8,1173.99,1221.28,0.12,9391.92,1127.03,8264.89,6352.49,1912.4,330.6,14.12,0,1,61.2
182,ORD-20220105-000182,1,2022-01-05,2022-01-08,2022-01-05,,6035,1038,216,433,0,2,East,USA,Consumer,Medium,Card,Home Appliances,Cleaning,10,191.99,197.4,0.0,1919.9,0.0,1919.9,901.32,1018.58,139.19,8.0,0,0,70.8
183,ORD-20220105-000183,1,2022-01-05,2022-01-08,2022-01-06,,7945,1011,218,437,306,3,North,USA,Small Business,Medium,Card,Electronics,Tablet,10,854.81,827.47,0.08,8548.1,683.85,7864.25,4727.51,3136.74,314.57,17.9,0,1,63.7
184,ORD-20220105-000184,1,2022-01-05,2022-01-05,2022-01-06,,7101,1150,214,401,301,1,West,USA,Small Business,Medium,Card,Beauty,Makeup,7,70.16,65.19,0.06,491.12,29.47,461.65,322.69,138.96,33.47,0.0,0,1,67.9
185,ORD-20220105-000185,1,2022-01-05,2022-01-07,2022-01-06,,5359,1167,212,442,0,1,South,USA,Home Office,High,Net Terms,Office Supplies,Paper,1,60.96,62.74,0.0,60.96,0.0,60.96,38.86,22.1,4.42,0.0,0,1,65.9
186,ORD-20220105-000186,1,2022-01-05,2022-01-05,2022-01-06,,6718,1031,214,450,0,1,West,USA,Corporate,High,Card,Home Appliances,Kitchen,3,554.62,516.43,0.0,1663.86,0.0,1663.86,834.31,829.55,120.63,0.0,0,1,65.1
187,ORD-20220105-000187,1,2022-01-05,2022-01-08,2022-01-05,,5795,1040,220,452,0,4,North,USA,Consumer,Medium,Card,Home Appliances,Cleaning,2,422.54,400.76,0.0,845.08,0.0,845.08,404.94,440.14,61.27,6.7,0,1,72.6
188,ORD-20220105-000188,1,2022-01-05,2022-01-07,2022-01-05,,9241,1145,217,418,301,2,North,USA,Consumer,Medium,Card,Beauty,Skincare,2,49.95,48.84,0.07,99.9,6.99,92.91,56.91,36.0,6.74,2.51,0,1,72.4
189,ORD-20220105-000189,1,2022-01-05,2022-01-05,2022-01-07,2022-01-23,5079,1119,220,452,0,4,North,USA,Home Office,Medium,Card,Grocery,Staples,1,31.55,29.83,0.0,31.55,0.0,31.55,21.59,9.96,2.29,10.65,1,1,61.3
190,ORD-20220105-000190,1,2022-01-05,2022-01-06,2022-01-06,,5911,1126,205,408,0,1,South,USA,Small Business,Critical,Card,Sports,Fitness,1,213.92,229.6,0.0,213.92,0.0,213.92,121.31,92.61,15.51,0.0,0,1,68.0
191,ORD-20220105-000191,1,2022-01-05,2022-01-09,2022-01-07,,5526,1170,215,455,0,2,South,USA,Small Business,High,Card,Office Supplies,Writing,4,29.37,31.63,0.0,117.48,0.0,117.48,61.54,55.94,8.52,11.76,0,0,73.3
192,ORD-20220105-000192,1,2022-01-05,2022-01-07,2022-01-05,,6062,1148,215,460,0,2,South,USA,Consumer,High,Cash,Beauty,Makeup,3,34.97,36.33,0.0,104.91,0.0,104.91,65.93,38.98,7.61,11.63,0,1,72.9
193,ORD-20220105-000193,1,2022-01-05,2022-01-07,2022-01-06,,5632,1126,205,451,0,1,South,USA,Consumer,High,Card,Sports,Fitness,1,238.89,235.75,0.02,238.89,4.78,234.11,122.26,111.85,16.97,0.0,0,1,63.5
194,ORD-20220106-000194,1,2022-01-06,2022-01-09,2022-01-06,,6701,1102,219,423,0,3,South,USA,Consumer,Medium,Wallet,Grocery,Beverages,15,37.61,35.62,0.0,564.15,0.0,564.15,366.64,197.51,22.57,34.35,0,1,69.3
195,ORD-20220106-000195,1,2022-01-06,2022-01-08,2022-01-07,,5715,1026,220,402,0,4,North,USA,Home Office,Medium,Cash,Electronics,Audio,2,928.74,881.32,0.02,1857.48,37.15,1820.33,1124.96,695.37,131.97,6.31,0,1,58.9
196,ORD-20220106-000196,1,2022-01-06,2022-01-07,2022-01-07,,6117,1103,220,446,0,4,North,USA,Consumer,Critical,Card,Grocery,Beverages,3,39.86,38.18,0.0,119.58,0.0,119.58,61.45,58.13,8.67,5.97,0,1,71.2
197,ORD-20220106-000197,1,2022-01-06,2022-01-09,2022-01-08,,9739,1122,219,421,306,3,South,USA,Consumer,High,Card,Sports,Fitness,10,89.63,85.71,0.12,896.3,107.56,788.74,502.83,285.91,31.55,13.17,0,1,59.3
198,ORD-20220106-000198,1,2022-01-06,2022-01-06,2022-01-06,,8347,1181,212,406,0,1,South,USA,Corporate,Critical,Cash,Office Supplies,Storage,2,33.57,34.7,0.0,67.14,0.0,67.14,32.85,34.29,4.87,0.0,0,1,59.6
199,ORD-20220106-000199,1,2022-01-06,2022-01-07,2022-01-07,,8107,1128,204,427,0,1,South,USA,Home Office,Low,Wallet,Sports,Outdoor,2,296.47,286.82,0.02,592.94,11.86,581.08,412.09,168.99,42.13,0.0,0,1,59.9
200,ORD-20220106-000200,1,2022-01-06,2022-01-06,2022-01-08,,6866,1024,220,454,0,4,North,USA,Consumer,Low,Card,Electronics,Audio,2,1624.04,1601.38,0.0,3248.08,0.0,3248.08,1572.32,1675.76,235.49,8.19,0,1,70.4
201,ORD-20220106-000201,1,2022-01-06,2022-01-08,2022-01-07,,9106,1109,214,431,301,1,West,USA,Corporate,Medium,Card,Grocery,Snacks,4,37.49,38.94,0.06,149.96,9.0,140.96,91.94,49.02,10.22,0.0,0,1,72.8
202,ORD-20220106-000202,1,2022-01-06,2022-01-07,2022-01-07,,8793,1160,218,423,306,3,North,USA,Consumer,Critical,Wallet,Beauty,Personal Care,20,57.94,57.3,0.1,1158.8,115.88,1042.92,663.56,379.36,41.72,24.06,0,1,56.4
203,ORD-20220106-000203,1,2022-01-06,2022-01-10,2022-01-06,,7263,1015,219,433,306,3,South,USA,Small Business,Critical,Wallet,Electronics,Phone,20,1708.52,1766.33,0.07,34170.4,2391.93,31778.47,19159.22,12619.25,1271.14,37.12,0,1,71.6
204,ORD-20220106-000204,1,2022-01-06,2022-01-06,2022-01-06,,5911,1090,215,415,0,2,South,USA,Small Business,High,Card,Fashion,Women Apparel,3,79.39,79.31,0.0,238.17,0.0,238.17,109.17,129.0,17.27,7.12,0,1,68.5
205,ORD-20220106-000205,1,2022-01-06,2022-01-09,2022-01-06,,6549,1122,220,402,301,4,North,USA,Consumer,Medium,Bank Transfer,Sports,Fitness,1,80.85,83.68,0.09,80.85,7.28,73.57,49.86,23.71,5.33,3.73,0,1,65.2
206,ORD-20220106-000206,1,2022-01-06,2022-01-07,2022-01-06,,9111,1069,210,409,0,1,West,USA,Consumer,High,Card,Furniture,Living Room,3,551.17,545.57,0.0,1653.51,0.0,1653.51,1140.96,512.55,119.88,0.0,0,1,73.9
207,ORD-20220106-000207,1,2022-01-06,2022-01-07,2022-01-07,,8720,1038,212,429,0,1,South,USA,Consumer,Medium,Card,Home Appliances,Cleaning,2,200.96,193.75,0.0,401.92,0.0,401.92,178.17,223.75,29.14,0.0,0,1,73.2
208,ORD-20220106-000208,1,2022-01-06,2022-01-07,2022-01-08,,7000,1083,201,447,0,1,South,USA,Consumer,Medium,Net Terms,Fashion,Men Apparel,2,59.39,60.66,0.0,118.78,0.0,118.78,68.1,50.68,8.61,0.0,0,1,65.1
